id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2WN7xpcY4zmcqF57HFEGZY,0.799,0.569,0,-7.821,1,0.318,0.154,0.0,0.151,0.417,125.074,206600,4
0k1WUmIRnG3xU6fvvDVfRG,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605,4
3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,252262,4
7FdmHr87G79PDRGy9SPBkZ,0.949,0.683,9,-4.242,1,0.0946,0.0199,0.0,0.171,0.887,130.012,184635,4
40uMIn2zJLAQhNXghRjBed,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4
25r6MZ4Gtd76l43qnZI1DG,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,183514,4
1t9WgS8FN0534tLBRwbaxO,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,123263,4
0cu0rhnlCnJ7JIeHRiLpj3,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,112547,4
2sU586qrQQhByPLqEF7pLX,0.909,0.601,9,-5.848,1,0.402,0.0504,0.0,0.106,0.623,140.28,93498,4
3skWb4hadA0lTaowADujyY,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,153406,4
2UwALqx6yOsXTFt7zRxnts,0.662,0.686,7,-8.302,1,0.332,0.251,5.59e-06,0.349,0.678,143.971,215000,4
27NovPIUIRrOZoCHxABJwK,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4
4R67rQNSbbsR4TdUVOIdez,0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,0.44,154.12,149610,4
1M4OcYkxAtu3ErzSgDEfoi,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4
1MIGkQxcdAt2lDx6ySpsc5,0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,157675,4
6Hfu9sc7jvv6coyy2LlzBF,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,243187,4
4hWAIH8ZIjcA2cEhGjr7jc,0.544,0.446,4,-11.074,0,0.426,0.391,0.0,0.157,0.478,135.11,139050,4
0nqhKXDjsyBMvbeWmgijD0,0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,180930,4
3JJL91ilRV6fXhKqu0FGXs,0.371,0.75,7,-5.382,0,0.402,0.601,0.0,0.482,0.729,173.456,155293,4
3HicZmZQqn09gi8xG7v9iZ,0.636,0.583,9,-5.115,0,0.426,0.0531,0.0,0.364,0.282,180.939,229333,4
7iNGwN4yuxATUtv0qYXJ8Q,0.46,0.733,1,-4.579,0,0.13,0.032,1.65e-06,0.109,0.0792,89.669,275163,4
4FRW5Nza1Ym91BGV4nFWXI,0.77,0.637,1,-5.53,1,0.345,0.103,0.0,0.171,0.431,94.966,383037,4
1T2zBb2omBI30fvIWegMuT,0.592,0.682,4,-7.196,0,0.264,0.0466,0.0,0.648,0.301,91.845,180009,4
4azLuDqgPsqxSBBBpmJcDV,0.882,0.857,8,-4.037,1,0.256,0.0649,0.0,0.394,0.814,156.003,166333,4
18vXApRmJSgQ6wG2ll9AOg,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4
45s98gUcOcj5nJeFDNLH2g,0.519,0.568,1,-9.551,1,0.155,0.211,1.73e-06,0.0912,0.707,159.988,232500,4
4nyRXQQkM69kmaxiyCKMCr,0.806,0.501,9,-7.096,0,0.168,0.065,0.0,0.125,0.345,160.03,171000,4
28ZhRMf6jwUWNtJgOBR7HL,0.772,0.742,11,-5.313,1,0.382,0.657,3.98e-06,0.367,0.903,186.145,172903,4
7wpyrkjEgz7W1vNYDxMKrF,0.666,0.643,8,-7.01,1,0.423,0.386,0.0,0.283,0.756,96.375,105377,4
2etHQJxIbV0soyPhelVs9Y,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4
2f6PfM0BVPBtJVayoSVPus,0.653,0.792,10,-2.018,0,0.0342,0.0994,0.0,0.731,0.175,94.126,187819,4
0wi5NYT0upjIHOG4FWSqdH,0.778,0.934,9,-3.488,1,0.321,0.184,0.0,0.123,0.803,98.97,183333,4
4WxbZx6I6BKAF6APWIkh6d,0.811,0.838,1,-3.637,1,0.0466,0.000524,2.04e-05,0.0981,0.5,95.008,178431,4
7zl7kehxesNEo2pYkKXTSe,0.924,0.73,11,-6.125,0,0.274,0.0525,0.0,0.113,0.848,99.01,236666,4
0XqrIEnDoHvodUzGRmyKYQ,0.898,0.529,9,-5.428,1,0.2,0.0699,0.0,0.536,0.8,110.032,188963,4
3SLu421u9hMKwcFNxGFrGk,0.459,0.759,6,-5.487,0,0.0998,0.131,0.0,0.356,0.667,105.157,158857,4
6Zu3aw7FfjAF9WA0fA81Oq,0.935,0.807,11,-3.838,0,0.114,0.0514,0.0,0.349,0.813,106.017,173182,4
6nL0wIy3rcQPqHNAtm61Gh,0.8,0.832,0,-5.497,1,0.266,0.087,0.0,0.322,0.736,106.983,149725,4
2X1XZhcMd2uo6KkuE2z8Wi,0.953,0.614,2,-7.328,1,0.0752,0.00717,0.000258,0.0762,0.188,105.019,168427,4
0WSEq9Ko4kFPt8yo3ICd6T,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653,4
4KDNRh9Oor80z3XIxdWlui,0.91,0.585,11,-7.572,0,0.257,0.0536,0.0,0.127,0.599,129.011,165067,4
6z0GOxuc3tQHNI806lWezu,0.6,0.56,7,-5.91,1,0.304,0.3,0.0,0.151,0.682,127.113,191625,4
1wj5WjZy9x5VK2vH3rzP2R,0.892,0.414,10,-8.339,1,0.309,0.0809,0.0,0.11,0.591,139.983,150588,4
4RQvgOmRgrrfrkCqAvy9TE,0.794,0.649,1,-4.294,1,0.348,0.0584,0.0,0.314,0.611,144.343,121148,4
4FbpJVIQvKCPdFNcscKZyH,0.772,0.571,10,-5.883,1,0.143,0.0418,0.0,0.0818,0.538,147.933,143623,4
3T9BKc4kB7ukeNQrCqv6ZV,0.681,0.63,1,-5.585,1,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,4
67G6iaOw8DZqp1z8STR89R,0.893,0.463,1,-5.301,1,0.36,0.199,0.0,0.318,0.591,81.026,229601,4
6KgfatrB6dtH8R6XQZJaYi,0.793,0.808,8,-4.104,1,0.184,0.0294,1.96e-05,0.15,0.274,162.003,180532,4
2zR8U7MLwxlLf7xkAew9BR,0.484,0.746,5,-7.171,0,0.337,0.0981,0.0,0.096,0.513,171.171,157874,4
7qM1BWAsZMTYh4BcYLb0uQ,0.74,0.501,1,-6.339,1,0.0592,0.019,0.0,0.114,0.119,83.5,231011,4
5W8jRrZ6tWrTrqnKRtIQBf,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,218210,4
1XKTvkeaZy5gueNNZYL7rE,0.756,0.577,7,-7.127,1,0.0395,0.00277,0.0,0.309,0.685,92.036,172105,4
1fxYz1s15pyZLsJT0Hdh1m,0.643,0.403,1,-11.254,0,0.41,0.343,0.0,0.138,0.111,98.54,174682,4
7MiE0I58L6n6L7lmPKwe73,0.567,0.644,11,-6.917,0,0.562,0.358,0.0,0.461,0.41,110.49,187436,4
2cyD0OE6HQwSk2nmDcQx1O,0.788,0.678,4,-8.584,0,0.0386,0.631,0.233,0.141,0.39,120.019,220000,4
0xta6Gah3inmeHbj0e3F9a,0.894,0.615,3,-6.269,1,0.0826,0.0308,0.00921,0.309,0.661,120.0,193209,4
3aQem4jVGdhtg116TmJnHz,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,178154,4
4qVxgXAQnGb11sU6yIYxQJ,0.873,0.516,7,-11.038,0,0.273,0.434,0.0,0.125,0.478,126.046,217136,4
10hcDov7xmcRviA8jLwEaI,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4
3oE2HPoP7DCgxhrqjAosZY,0.885,0.353,2,-10.484,1,0.0912,0.0866,5.78e-05,0.173,0.316,134.079,117067,4
3GW3dMxqIbl14cZtpLRQBy,0.794,0.613,1,-6.336,0,0.145,0.0363,0.0,0.742,0.412,135.984,173162,4
37JGw8ekl5VPUbwznLWe6N,0.541,0.459,1,-11.548,1,0.241,0.0162,0.0,0.112,0.285,133.939,136307,4
2rFuj8aQi5HloOAAAdzKRv,0.669,0.779,11,-5.387,0,0.258,0.204,0.000329,0.265,0.542,140.049,210207,4
5TM9ubo2CcLHzeYcfKQAAh,0.765,0.532,5,-6.62,0,0.167,0.0833,7.41e-05,0.16,0.394,134.975,219638,4
7HcXYiiZVtXm8lt4AYffm7,0.923,0.365,0,-8.487,0,0.222,0.24,0.0,0.115,0.689,138.025,187200,4
25GyyK9CyZRiDCsPY51fIT,0.545,0.82,8,-4.489,1,0.275,0.0951,0.0,0.29,0.357,141.908,150476,4
04EvAhYmelTjLIxWzK7JLm,0.519,0.571,5,-7.386,1,0.0643,0.415,1.38e-06,0.278,0.239,142.954,149043,4
1TZv3bujNaYz646eezRE91,0.573,0.867,5,-2.876,0,0.168,0.0853,0.0,0.38,0.231,74.861,339506,4
4eL3XeuGaEoVT8ttDh3hwY,0.798,0.574,1,-6.548,1,0.157,0.024,0.0,0.122,0.309,155.964,138587,4
6NqJlDpLdpUB1YB9D5q6GP,0.661,0.553,5,-8.382,0,0.26,0.0423,0.0,0.0885,0.263,160.0,156013,4
4vUtNfiOweHBaraVHEUNlZ,0.837,0.431,1,-6.849,1,0.394,0.0898,0.0,0.104,0.196,159.872,200424,4
2cHYZzKKZa05xIIlsaTugV,0.819,0.647,11,-4.827,1,0.236,0.017,6.63e-05,0.111,0.644,163.029,178712,4
4Yxs4En3TdQY0oQswXJheQ,0.85,0.505,1,-8.032,1,0.0625,0.0022,0.00983,0.109,0.424,158.028,164467,4
2NM0qHzx4Ohy8iXHEEgwlO,0.927,0.538,1,-3.917,1,0.116,0.0312,0.0,0.0945,0.221,125.983,278191,4
3Ho13bRS28xEvGvgW4LOFM,0.88,0.427,9,-6.004,0,0.323,0.459,1.28e-06,0.119,0.623,103.542,180806,3
4pMMI0lM92WEE7volYiWkp,0.744,0.677,1,-5.877,1,0.266,0.0133,1.74e-05,0.0816,0.287,92.014,208671,4
2DTpP3caqX3QdJIEoS83mD,0.861,0.637,6,-7.701,0,0.133,0.392,0.0,0.0929,0.754,87.006,198621,4
1IY46WkIINigH71KTv7Uv2,0.68,0.756,10,-7.154,0,0.19,0.0578,0.0,0.349,0.805,170.927,231739,4
2k6GQCezgSN63gUxvrfoWO,0.661,0.737,6,-6.645,0,0.315,0.39,0.0,0.22,0.558,160.142,221625,4
1W7gmQ7AgRMIUthrV0OD0h,0.732,0.716,10,-5.553,0,0.307,0.408,0.0,0.169,0.586,91.015,282193,4
0XDlwVNtd6wvp3PGGsghqf,0.721,0.675,0,-5.438,0,0.207,0.131,0.0,0.134,0.383,96.822,262093,4
7GVO0Xk2OUN21S6AnFfASM,0.866,0.664,6,-7.834,0,0.228,0.0837,0.0,0.0561,0.925,159.996,166922,4
4yNoUQkYf1QF8iYlEzNynH,0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,279853,4
6cUHiQEECDl5m3WFGQ1GCR,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4
4ZUNw5tDBZTOqzPEVIYyOy,0.705,0.681,4,-3.286,0,0.148,0.411,0.0,0.121,0.626,164.941,177836,4
7o4nJGQBqwvjPds4OhIQZi,0.834,0.536,2,-6.513,1,0.302,0.0994,0.0,0.0808,0.506,137.054,164672,4
6q5QDDOa2SuC5i2YqDwYJs,0.752,0.787,5,-5.173,0,0.105,0.132,0.0,0.123,0.68,134.954,189282,4
15qKrPi4Kg0z7g9HlwWyeb,0.784,0.474,8,-6.139,1,0.0524,0.333,0.0,0.278,0.64,128.012,204434,4
1JXBNvlDEl2epKSJ9EOgKX,0.671,0.639,2,-6.852,0,0.134,0.0928,0.0,0.0941,0.385,119.82,216000,5
5mowBXcS0kBQ347Hb48QTc,0.805,0.713,0,-7.699,1,0.415,0.0929,0.0,0.153,0.546,125.279,247660,5
65UMCdooEyQ6dQHmbgwEVS,0.731,0.41,9,-10.666,1,0.083,0.544,0.0,0.11,0.457,114.104,210779,4
4s6vwFgPdCtidpEw8KuQT6,0.743,0.687,11,-7.613,0,0.309,0.0567,0.0,0.062,0.582,108.685,190345,3
5kOtqz124oPZywUW8y6Y8e,0.703,0.509,2,-9.979,1,0.337,0.0242,0.0,0.205,0.374,180.103,133433,4
4wuMS7NGVbU7hdu94K5icd,0.686,0.69,6,-6.13,0,0.24,0.122,0.0,0.137,0.528,178.157,151586,4
10HF71PuUpSj45eENr2hxx,0.746,0.805,4,-6.048,0,0.333,0.0961,0.0,0.326,0.683,139.954,162000,4
3yePu6ph2LUFOlvIyd6FIW,0.77,0.656,1,-5.541,1,0.274,0.288,0.0,0.202,0.84,148.018,185047,4
5DGcivyITB4doGlpracL5K,0.92,0.56,1,-8.466,1,0.354,0.0234,0.0,0.105,0.469,98.038,153652,4
4IJT3yD3ILkxSfu6fr42sh,0.379,0.824,5,-6.334,0,0.317,0.347,0.0,0.328,0.414,73.045,153600,4
2HLQeFGlRplpeMmHWBbpx5,0.725,0.562,4,-9.186,0,0.109,0.694,0.0,0.125,0.304,135.921,190588,4
1rjnHhnDtoboZAXJyJgzaz,0.899,0.695,1,-4.749,1,0.346,0.113,0.0,0.112,0.394,139.027,177554,4
62Yo3FDddWY8ydu6PW2wyz,0.647,0.581,4,-7.678,0,0.0884,0.0029,7.76e-06,0.119,0.113,150.149,206385,4
76FG8HZ27lqfceC1af0aHn,0.499,0.682,8,-6.248,0,0.0593,0.215,0.0,0.0802,0.412,155.085,162145,3
4huBDGP4I3S0pYI0EaRN1c,0.474,0.801,8,-5.978,0,0.375,0.102,0.0,0.322,0.497,147.356,256000,4
7Fege3yv4dvehB3NdRBGwI,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,200000,4
3BMG9dnjNymT1OGUXQTAXl,0.69,0.949,10,-3.13,0,0.379,0.124,0.0,0.0429,0.757,163.954,179534,4
70pwY1UfPmSVE3ybPjFy0p,0.646,0.597,1,-6.045,1,0.401,0.11,0.0,0.0958,0.6,88.506,184893,4
5FvXe5bz4nQQ4eBaitt4EC,0.743,0.578,9,-6.653,0,0.184,0.273,7.77e-05,0.13,0.292,90.021,226006,4
4heBcjj4Lw3X2sQVFNbLbz,0.898,0.58,8,-7.632,0,0.26,0.0101,0.0,0.169,0.661,84.018,204286,4
06Mw4zXE8okGz2ezF7ExZk,0.781,0.745,11,-7.923,1,0.261,0.00993,0.00147,0.249,0.436,93.979,204255,4
3fgxFMXzKlZWOKOek53ZdZ,0.635,0.589,10,-5.461,0,0.488,0.149,0.0,0.137,0.376,172.813,143999,4
0cp97b37sFNsdIbQH6po3T,0.57,0.573,5,-6.935,1,0.476,0.156,0.0,0.256,0.517,76.006,229938,4
1PNs0uGru3TcrA94kpyGnc,0.842,0.505,1,-8.627,0,0.402,0.472,0.000322,0.117,0.538,119.993,207065,4
6MBBMgzOJjVsBuhZglGJXw,0.932,0.582,10,-7.761,0,0.146,0.0644,0.0,0.0814,0.637,118.107,158421,4
6PzDwzYlw2gH6pYFQqNnFA,0.691,0.466,4,-8.871,0,0.039,0.302,0.000227,0.115,0.347,110.014,200486,4
0lEjxUUlKqjqXrVlIHFduD,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,193347,4
7z3rc7SCgjbAztt1cbXkVj,0.841,0.433,0,-7.699,0,0.175,0.0344,2.13e-06,0.121,0.332,115.868,182069,4
6BczFLHW9aIf9aWn5NFuNL,0.947,0.605,10,-8.621,0,0.346,0.0748,7.54e-06,0.0901,0.656,129.988,133613,4
3rrUVKV2c7KXlTd0fcvLug,0.688,0.521,10,-7.095,0,0.709,0.495,0.0,0.0949,0.567,129.951,221543,4
7lcI4X8RZxK4zIknJcwpBq,0.893,0.699,11,-8.059,1,0.0517,0.0576,3.02e-06,0.128,0.747,139.972,136761,4
0P2P1AxcRYhiZvoF5MyRmM,0.688,0.842,2,-4.211,1,0.264,0.0499,0.0,0.241,0.416,159.897,185856,4
0Pq8CSHDXInMK8atOkWSAv,0.788,0.603,5,-6.959,0,0.1,0.00439,0.000232,0.144,0.216,142.943,181440,4
2bBClS4zzrRd4Aj59NaKSv,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,200548,4
3zpGLSQ8QbbUnNjweWPLMD,0.753,0.777,11,-5.701,0,0.32,0.0725,0.000714,0.125,0.669,157.148,171453,4
3LnpBazWpD31QMTn6LgVGv,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,136267,1
0bzX26mfmUi0djOLemE2b8,0.49,0.923,11,-3.99,0,0.304,0.0078,1.2e-05,0.11,0.72,79.675,237233,4
6MOst484piqXpzPPRRe8i5,0.853,0.467,9,-6.843,0,0.195,0.00596,0.00171,0.203,0.329,87.023,220709,4
3IZWCcD1FYpyeY3ki2VUmL,0.808,0.677,2,-4.922,1,0.106,0.00407,0.0,0.132,0.46,97.009,159840,4
4G9ASa9c5scdal2puHntMR,0.881,0.601,10,-6.726,0,0.0432,0.0265,0.0,0.214,0.375,102.021,162071,4
64b14VPe2ScA1l9jEbFNqB,0.58,0.539,2,-6.757,1,0.424,0.0646,0.0,0.102,0.148,126.179,182487,5
42Xba467wgGvYrR2EE6s0i,0.597,0.615,2,-6.346,1,0.0421,0.0303,0.0,0.378,0.467,160.014,227527,4
646sbFnyVg1trhqqxqFUJg,0.557,0.652,11,-7.219,0,0.145,0.134,0.0,0.292,0.433,135.999,280005,4
4sRA220I8uSmsF0rffzGU8,0.751,0.672,6,-6.611,1,0.108,0.157,0.0,0.091,0.599,142.071,148769,4
194U52vElkbmFe8QTefrgw,0.773,0.672,4,-5.885,0,0.225,0.522,0.0,0.0851,0.624,145.014,201169,4
5vUnjhBzRJJIAOJPde6zDx,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,152137,4
1r2mef8nQFVUZjyBalNNhW,0.866,0.719,11,-5.774,0,0.266,0.00844,0.0,0.36,0.757,153.109,211639,4
7ewmy2XLAnCAwUsYw4MiUl,0.61,0.601,0,-6.939,0,0.281,0.024,3.59e-06,0.121,0.451,159.764,186133,4
6Ab81Bs9fcOwaTYuBsUUpI,0.716,0.551,1,-6.987,1,0.47,0.167,0.0,0.197,0.305,82.393,234288,4
2HAQFYghYwBx2nX4JKvLbX,0.543,0.52,1,-6.914,1,0.326,0.601,2.59e-06,0.115,0.407,87.882,138508,5
79zOijd7A1FGKKGBQMqBKl,0.684,0.575,4,-7.419,1,0.383,0.242,0.0,0.113,0.724,89.401,153195,4
7bH9S0IHoM5kznWf1432zZ,0.913,0.534,9,-6.048,1,0.0571,0.0163,0.000875,0.269,0.312,107.054,168224,4
0Rq6JJwpZ9f1SU6Cfhgjv7,0.958,0.478,7,-7.669,1,0.192,0.0823,0.0,0.126,0.379,120.042,162254,4
1s3etXt5RKVEuC14ugwmHy,0.885,0.678,7,-6.456,1,0.359,0.044,0.0,0.0899,0.755,127.935,210143,4
2l9m4igR1iU8tqTgVWtjwp,0.797,0.881,2,-3.592,1,0.19,0.0525,3.82e-05,0.0948,0.485,135.962,149305,4
6g6FfeozIEkVUXecpSq16Q,0.826,0.583,2,-5.186,0,0.0626,0.441,0.0,0.155,0.539,140.039,205759,4
116HT0QgVhzSxydCwRgpTY,0.869,0.616,1,-5.76,0,0.285,0.0254,0.0,0.105,0.342,145.824,170959,4
4v3W97RqEN0kgaLAre1pbJ,0.616,0.44,9,-7.913,1,0.213,0.0767,0.0,0.137,0.141,145.893,121877,4
0sQVPgee00O6WrP7b8E1ix,0.695,0.832,11,-4.172,1,0.397,0.0583,0.0,0.339,0.709,160.066,216121,4
6jAyGjl1JlSGBmyu993LsU,0.6,0.823,0,-5.197,0,0.0552,0.00515,0.00846,0.166,0.319,169.958,164375,4
67Bk34LZG8tWOz7yoaX4n4,0.566,0.802,5,-2.801,1,0.071,0.132,0.0,0.25,0.511,143.681,236799,4
4ZbK9nc9EOYDCPtGhOCYQc,0.817,0.547,4,-7.92,0,0.138,0.103,0.0,0.113,0.304,130.111,206838,4
3oO2XyRdK811tVYax3qEAZ,0.775,0.54,7,-6.68,0,0.0672,0.127,1.88e-06,0.252,0.114,119.967,208000,4
6AshXllQhobwSXsdpgp41w,0.535,0.819,8,-6.792,1,0.455,0.584,0.0,0.16,0.581,150.451,225000,4
14246VCxRDGZHqlMlqWSz4,0.601,0.938,1,-4.382,1,0.282,0.0225,0.0,0.0508,0.762,87.129,190261,4
6Z0zJY87dFeKzT1TcLlZyX,0.65,0.656,10,-6.162,1,0.0534,0.013,0.0851,0.128,0.314,180.004,138667,4
3zDMTxEANpj6hedyCrHXBg,0.713,0.57,2,-8.126,1,0.113,0.0425,0.0,0.131,0.155,159.99,168000,4
5HZ5NjyJVMaboBgG6uQMpK,0.776,0.574,11,-7.061,0,0.234,0.0986,0.0,0.254,0.611,129.04,192757,4
2LNiTlYDSFntPkU3qvUc6Y,0.819,0.569,1,-8.91,1,0.129,0.119,0.0,0.0659,0.799,112.976,229414,4
1YmyHCxLKjLBBNQU51yQOh,0.94,0.661,1,-6.009,1,0.173,0.304,0.0,0.106,0.837,108.0,196734,4
1IeCWMwZs4rCmwPOjZYWN7,0.778,0.934,9,-3.488,1,0.321,0.184,0.0,0.123,0.803,98.97,183333,4
2lUDBd7JrgAMltcp6dcd7D,0.793,0.481,9,-9.258,1,0.124,0.019,1.09e-06,0.139,0.395,132.202,204626,4
34hQD28WymyIZBJDZNh5zF,0.717,0.672,10,-6.085,0,0.0619,0.169,5.97e-06,0.332,0.357,140.053,232662,4
2FHC2xTzANdprKYAwehB68,0.861,0.423,1,-6.128,1,0.351,0.503,0.0,0.124,0.39,149.139,152224,4
6RfhBNU1FPWTG7VESlfgOl,0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,4
776uQXP7W3PhaLF7OoieS3,0.816,0.489,8,-6.092,1,0.328,0.336,0.0,0.104,0.36,124.852,141333,4
2qvc0vB4AAW39DR9j6vXa1,0.665,0.846,8,-3.874,1,0.0686,0.0205,0.0,0.157,0.44,130.946,147213,4
7Bpx2vsWfQFBACRz4h3IqH,0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,252070,4
1qlh1WxuWilyIWRwdsKMuJ,0.532,0.572,1,-6.794,1,0.421,0.00984,0.0,0.143,0.369,160.517,225664,4
4CoAPaFaOz8e9o8MhpjWBp,0.875,0.595,2,-8.419,1,0.296,0.276,0.0,0.208,0.846,97.489,148079,4
6Jzdxguk63s6CVVXHIrQ0x,0.912,0.54,7,-8.038,1,0.305,0.16,0.0,0.421,0.619,128.068,153809,4
29TPjc8wxfz4XMn21O7VsZ,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,193234,4
4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082,4
4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
6M3PsepEj5gyJoIi7Xvr7u,0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,220196,4
4GSDkZt7GcmzBWmsMcpaVO,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,164010,4
5zFglKYiknIxks8geR8rcL,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
4Lt6GXGzYsa1tgkv3nGSTm,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,192921,4
5PjdY0CKGZdEuoNab3yDmX,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
46IZ0fSY2mpAiktS3KOqds,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4
294CLJ9yQQZ7fg9QB7ve16,0.795,0.642,9,-4.431,1,0.0288,0.0509,0.0,0.17,0.669,97.999,201010,4
2Oycxb8QbPkpHTo8ZrmG0B,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4
1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
25gacl0dFF9HTclx7Ug7xC,0.733,0.382,7,-7.955,1,0.0459,0.132,0.0,0.162,0.517,98.027,144743,4
0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
5wANPM4fQCJwkGd4rN57mH,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4
3promGTTwsn1N5D6RzaFMV,0.71,0.525,2,-6.477,1,0.311,0.0827,0.0,0.0661,0.903,75.171,118400,4
1wVvpJYslRsrU1gf8g1f1m,0.829,0.797,6,-1.377,0,0.0406,0.0406,0.268,0.073,0.919,121.961,171148,4
1bd4heB3yXc5iFTPoOMPuo,0.589,0.364,1,-8.079,0,0.0419,0.595,0.0,0.334,0.21,104.991,187629,4
1nahzW3kfMuwReTka28tH5,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,170813,4
6KL88T4Ma4ABXqzgUoEwkd,0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988,168260,4
4IQkfUsrwXol38VV3U7t7T,0.61,0.488,3,-6.918,1,0.0293,0.817,0.0,0.312,0.443,125.039,240227,4
5rW7qTn83sCKtqBoneJs63,0.815,0.849,4,-4.704,0,0.114,0.0229,0.000176,0.026,0.685,106.035,133707,4
2vBET2pmrQqafaS6zIaYta,0.964,0.486,2,-8.891,1,0.188,0.0194,0.04,0.0694,0.318,124.058,220659,4
1OU4E4HiVjdak0mL4blVWT,0.476,0.686,1,-5.019,0,0.11,0.183,0.0,0.0997,0.243,152.617,190606,4
2E6QMP1mJcyD319Izd5mIK,0.648,0.491,7,-7.117,0,0.0957,0.18,0.0,0.411,0.123,123.992,217493,4
6yMk0XGciyyxjxj3Efi9in,0.818,0.758,6,-4.82,1,0.0814,0.0902,0.0,0.16,0.846,103.041,169951,4
7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735,4
1J9ekSUHGCaWKBdmeEWPJZ,0.7,0.792,1,-5.002,1,0.116,0.00532,6.07e-06,0.363,0.711,117.031,174359,4
45bE4HXI0AwGZXfZtMp8JR,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,4
